PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-03-08,13:02:00,1,1,"Walls, Cooper",1000359463,Right,FLA_GAT,"Ponce, Willie",10105900,Left,HIG_PAN,Undefined,1,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,81.47764,0.573023,1.636871,2529.250567,75.752324,08:30:00,6.46892,0.60477,5.0186,-45.69743,-1.67646,-12.69615,3.20182,1.09193,73.88353,-7.728551,-0.60785,0.47753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75922,-0.50315,-0.75101,50,6.48733,-2.81661,-118.04087,-0.53282,9.41667,25.1098,-32.87503,FLA_GAT,HIG_PAN,CondronBallpark,D1,SEC,20260308-CondronBallpark-2,937c7570-1b10-11f1-9be4-df9536defcae,78.93202,NA,NA,7.59411,NA,NA,NA,NA,NA,NA,c7170af7-4611-44c0-b602-39a5d64f4e37,2026-03-08,17:02:00,2026-03-08T17:02:00Z,2026-03-08T17:02:00Z,NA,v3,471297,471515,bd8bab8e84f8442aa39d5a9bb3b728d6,"Stanford, Cole",1000098001,Right,FLA_GAT,3262a4a4-dcb7-41cf-965d-c4e3cdae5256,55.47869,-119.20061,12.5549,6.47688,0.98556,-16.43752,-0.61088,-3.25154,4.70834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-03-08,13:02:15,1,2,"Walls, Cooper",1000359463,Right,FLA_GAT,"Ponce, Willie",10105900,Left,HIG_PAN,Undefined,1,Top,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.15152,-1.28598,-0.481233,2202.211405,234.980441,01:45:00,6.37874,0.50794,5.61262,-23.38387,10.24882,12.93497,3.22956,1.13668,83.35523,-5.648814,1.829799,0.4174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.65339,5.94642,-0.47512,50,6.25408,0.52153,-133.62232,-3.83186,-11.87975,32.13313,-21.55656,FLA_GAT,HIG_PAN,CondronBallpark,D1,SEC,20260308-CondronBallpark-2,9c276450-1b10-11f1-9be4-df9536defcae,90.30292,NA,NA,8.79628,NA,NA,NA,NA,NA,NA,c7170af7-4611-44c0-b602-39a5d64f4e37,2026-03-08,17:02:15,2026-03-08T17:02:15Z,2026-03-08T17:02:15Z,NA,v3,471297,471515,bd8bab8e84f8442aa39d5a9bb3b728d6,"Stanford, Cole",1000098001,Right,FLA_GAT,48e779eb-0d9a-495b-81c3-a63160ed9c2c,54.88317,-134.7915,16.06657,6.37923,-3.04752,-10.77828,-0.50196,0.95378,-5.93988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
3,2026-03-08,13:02:32,1,3,"Walls, Cooper",1000359463,Right,FLA_GAT,"Ponce, Willie",10105900,Left,HIG_PAN,Undefined,1,Top,0,2,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,93.35443,-1.634741,-2.084279,2323.358065,232.160853,01:45:00,6.39055,0.32007,5.86544,-20.3293,12.16587,14.17509,3.17644,-0.43571,84.35675,-5.467517,0.458442,0.41028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.85481,7.06693,-0.15921,50,6.24634,4.27953,-135.3313,-4.54206,-14.38532,32.97224,-19.2316,FLA_GAT,HIG_PAN,CondronBallpark,D1,SEC,20260308-CondronBallpark-2,a6371350-1b10-11f1-9be4-df9536defcae,91.86994,NA,NA,8.99769,NA,NA,NA,NA,NA,NA,c7170af7-4611-44c0-b602-39a5d64f4e37,2026-03-08,17:02:32,2026-03-08T17:02:32Z,2026-03-08T17:02:32Z,NA,v3,471297,471515,bd8bab8e84f8442aa39d5a9bb3b728d6,"Stanford, Cole",1000098001,Right,FLA_GAT,e2bd6825-157b-432d-bdbe-19c037a82fe9,54.63084,-136.4549,16.48612,6.38995,-3.88671,-9.6158,-0.31339,4.76974,-7.19266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-03-08,13:02:47,1,4,"Walls, Cooper",1000359463,Right,FLA_GAT,"Ponce, Willie",10105900,Left,HIG_PAN,Undefined,1,Top,0,2,1,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,NA,93.30126,-1.7669570000000001,-0.986178,2305.717924,234.553967,01:45:00,6.44165,0.25874,5.53759,-19.4369,13.52906,17.343,3.16963,0.78216,84.22777,-5.420158,2.107354,0.413242,89.23275,40.697574,-10.645235,4763.328948,106.58882,81.65262,-27.1812,332.66535,247.59808,-19.590723,5.337093,-9.11335,7.74701,-0.18523,50,6.2758,1.52821,-135.25152,-4.84508,-16.63316,33.54213,-18.03466,FLA_GAT,HIG_PAN,CondronBallpark,D1,SEC,20260308-CondronBallpark-2,af7da5f0-1b10-11f1-9be4-df9536defcae,91.21155,102.98539,NA,9.07348,NA,NA,NA,1.57264,3.34365,-0.77541,c7170af7-4611-44c0-b602-39a5d64f4e37,2026-03-08,17:02:47,2026-03-08T17:02:47Z,2026-03-08T17:02:47Z,FlyBall,v3,471297,471515,bd8bab8e84f8442aa39d5a9bb3b728d6,"Stanford, Cole",1000098001,Right,FLA_GAT,7bd4a8e0-e4bb-4d24-aba4-900f916da9e4,54.96042,-136.47615,16.77107,6.44068,-4.18663,-9.01733,-0.25212,2.13549,-8.31658,150.505162,1.57756,97.41368,-16.97438,3.31094,-0.26007,-0.07723,0.02632,-0.00301,1.2e-4,3.34285,85.35213,-21.8008,2.18745,-0.39354,0.0251,0.01009,-0.00234,1.4e-4,-0.77453,-18.35354,-2.01465,0.5411,-0.00193,-0.04059,0.01165,-0.00137,6e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Medium,Medium,NA,NA,NA,NA,NA,NA
5,2026-03-08,13:03:21,2,1,"Walls, Cooper",1000359463,Right,FLA_GAT,"Allen, Lane",1000108698,Right,HIG_PAN,Undefined,1,Top,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,82.97167,-0.585562,1.073844,2586.305778,65.586596,08:15:00,6.48359,0.5284,5.14403,-48.87302,-6.08319,-17.05028,1.8594,0.11872,74.62241,-9.459627,-1.953626,0.470805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8267,-2.29512,-0.61533,50,6.39149,-1.49995,-120.11451,-3.08389,12.54696,29.12001,-35.43648,FLA_GAT,HIG_PAN,CondronBallpark,D1,SEC,20260308-CondronBallpark-2,c3c9b940-1b10-11f1-9be4-df9536defcae,80.05947,NA,NA,8.34926,NA,NA,NA,NA,NA,NA,c7170af7-4611-44c0-b602-39a5d64f4e37,2026-03-08,17:03:21,2026-03-08T17:03:21Z,2026-03-08T17:03:21Z,NA,v3,471297,471515,bd8bab8e84f8442aa39d5a9bb3b728d6,"Stanford, Cole",1000098001,Right,FLA_GAT,c2f48f26-f4a3-49c4-8ad6-51162d69f846,55.35314,-121.40536,14.56,6.49337,-1.51303,-17.71824,-0.53651,-2.05615,6.27348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
6,2026-03-08,13:03:36,2,2,"Walls, Cooper",1000359463,Right,FLA_GAT,"Allen, Lane",1000108698,Right,HIG_PAN,Undefined,1,Top,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,82.47266,0.820584,2.729233,2534.448652,78.132461,08:30:00,6.46429,0.23085,5.07977,-45.07648,-2.17575,-17.54847,3.48239,1.34315,74.70536,-7.37759,-0.373767,0.471415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.49532,-0.83358,-0.47528,50,6.50687,-4.91711,-119.42679,0.00964,13.54689,25.61043,-33.36332,FLA_GAT,HIG_PAN,CondronBallpark,D1,SEC,20260308-CondronBallpark-2,cc6a6ef0-1b10-11f1-9be4-df9536defcae,79.9559,NA,NA,7.7673,NA,NA,NA,NA,NA,NA,c7170af7-4611-44c0-b602-39a5d64f4e37,2026-03-08,17:03:36,2026-03-08T17:03:36Z,2026-03-08T17:03:36Z,NA,v3,471297,471515,bd8bab8e84f8442aa39d5a9bb3b728d6,"Stanford, Cole",1000098001,Right,FLA_GAT,d1626b5b-a629-4f87-91dd-ce9fe788c075,55.41827,-120.58311,12.80521,6.47242,1.516,-16.68166,-0.23946,-5.52876,6.77345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
7,2026-03-08,13:03:52,2,3,"Walls, Cooper",1000359463,Right,FLA_GAT,"Allen, Lane",1000108698,Right,HIG_PAN,Undefined,1,Top,1,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,94.00666,-2.307473,-1.787148,2375.227989,224.728115,01:30:00,6.53567,0.18246,5.7987,-18.29072,13.50973,12.36331,2.86304,-0.45004,85.86859,-5.743117,0.428201,0.405871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.77981,7.84729,-0.04287,50,6.33499,3.69135,-136.38326,-6.10896,-12.75499,30.31561,-17.41081,FLA_GAT,HIG_PAN,CondronBallpark,D1,SEC,20260308-CondronBallpark-2,d63e9b90-1b10-11f1-9be4-df9536defcae,92.868,NA,NA,8.13807,NA,NA,NA,NA,NA,NA,c7170af7-4611-44c0-b602-39a5d64f4e37,2026-03-08,17:03:52,2026-03-08T17:03:52Z,2026-03-08T17:03:52Z,NA,v3,471297,471515,bd8bab8e84f8442aa39d5a9bb3b728d6,"Stanford, Cole",1000098001,Right,FLA_GAT,754e5853-166c-4c41-a7de-b37b4ea3ad93,54.69901,-137.42379,15.15781,6.53441,-5.51137,-8.70541,-0.17708,4.12915,-6.3775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
8,2026-03-08,13:04:07,2,4,"Walls, Cooper",1000359463,Right,FLA_GAT,"Allen, Lane",1000108698,Right,HIG_PAN,Undefined,1,Top,1,1,2,Slider,Slider,InPlay,Undefined,GroundBall,Error,0,0,NA,84.82438,-1.644929,0.108958,2625.973288,67.55605,08:15:00,6.48921,0.08858,5.30819,-44.59136,-3.94154,-13.30028,1.22879,-0.9175,76.49056,-9.75376,-2.26079,0.458882,45.18589,-60.764504,13.117256,NA,NA,NA,NA,3.5435,3.5435,17.286357,0.024616,6.77658,-1.04413,-0.0882,50,6.30743,0.33185,-122.8426,-5.18127,10.08008,30.3533,-33.72718,FLA_GAT,HIG_PAN,CondronBallpark,D1,SEC,20260308-CondronBallpark-2,dee19b30-1b10-11f1-9be4-df9536defcae,82.13976,1.43088,NA,8.33382,NA,NA,NA,2.60349,1.43088,0.87119,c7170af7-4611-44c0-b602-39a5d64f4e37,2026-03-08,17:04:07,2026-03-08T17:04:07Z,2026-03-08T17:04:07Z,GroundBall,v3,471297,471515,bd8bab8e84f8442aa39d5a9bb3b728d6,"Stanford, Cole",1000098001,Right,FLA_GAT,b7384e33-02b4-4cef-a3b8-d0d3e2d9c866,55.19063,-124.11853,15.17665,6.49543,-3.76351,-16.86359,-0.09324,-0.09187,5.04004,NA,2.60285,31.68455,NA,NA,NA,NA,NA,NA,NA,1.43205,-58.12711,NA,NA,NA,NA,NA,NA,NA,0.87104,7.38328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Estimated,Estimated,NA,NA,NA,NA,NA,NA
9,2026-03-08,13:04:45,3,1,"Walls, Cooper",1000359463,Right,FLA_GAT,"Johnson, Landen",833378,Left,HIG_PAN,Undefined,1,Top,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,81.46602,-0.305602,0.632418,2520.845451,63.4593,08:00:00,6.48747,0.55597,5.12153,-48.73648,-4.80799,-12.74257,2.13823,0.0898,74.01202,-9.13844,-1.628615,0.477029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.52185,-1.80335,-0.60515,50,6.42107,-0.75649,-118.08457,-2.44472,9.06512,25.75646,-34.68061,FLA_GAT,HIG_PAN,CondronBallpark,D1,SEC,20260308-CondronBallpark-2,f5b4a780-1b10-11f1-9be4-df9536defcae,79.01504,NA,NA,7.454,NA,NA,NA,NA,NA,NA,c7170af7-4611-44c0-b602-39a5d64f4e37,2026-03-08,17:04:45,2026-03-08T17:04:45Z,2026-03-08T17:04:45Z,NA,v3,471297,471515,bd8bab8e84f8442aa39d5a9bb3b728d6,"Stanford, Cole",1000098001,Right,FLA_GAT,3b525b58-95ff-4775-8d45-f94ecc220fd0,55.37677,-119.25158,12.87823,6.49624,-0.87336,-17.34031,-0.56157,-1.16722,4.53256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
10,2026-03-08,13:04:59,3,2,"Walls, Cooper",1000359463,Right,FLA_GAT,"Johnson, Landen",833378,Left,HIG_PAN,Undefined,1,Top,1,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.71105,-1.224434,-0.137148,2335.635429,234.770986,01:45:00,6.61497,0.40559,5.65869,-22.38702,11.84926,14.92473,3.60737,1.52142,82.15174,-5.436366,2.531131,0.421129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.54717,6.80422,-0.4033,50,6.49758,-0.3761,-132.85257,-3.60383,-13.18052,34.5197,-20.29101,FLA_GAT,HIG_PAN,CondronBallpark,D1,SEC,20260308-CondronBallpark-2,fe24b040-1b10-11f1-9be4-df9536defcae,89.50341,NA,NA,9.55931,NA,NA,NA,NA,NA,NA,c7170af7-4611-44c0-b602-39a5d64f4e37,2026-03-08,17:04:59,2026-03-08T17:04:59Z,2026-03-08T17:04:59Z,NA,v3,471297,471515,bd8bab8e84f8442aa39d5a9bb3b728d6,"Stanford, Cole",1000098001,Right,FLA_GAT,4be7e01f-4573-4aaf-a7e9-70d157ff8322,54.83543,-134.1031,17.25985,6.61482,-2.86875,-10.14551,-0.39833,0.10138,-6.59026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
