PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-02-28,14:04:47,1,1,"Davis, Lance",815373,Right,TCU_HFG,"Ungania, Nicholas",1000208257,Left,NEW_HAV,Undefined,1,Top,0,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,94.08295,-1.131209,-3.461367,2065.989243,234.976858,01:45:00,5.94164,2.56189,5.4308,-18.32891,13.97835,18.41186,3.35268,0.85039,85.51811,-4.568948,-0.191552,0.409093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.16485,7.65705,-2.2675,50,5.8287,7.35174,-136.29674,-3.34125,-19.06777,30.73601,-17.81056,TCU_HFG,NEW_HAV,TCU,D1,BIG12,20260228-TCU-1,bbfbfec0-14e0-11f1-bf1f-77b4e6db71e4,92.13671,NA,NA,8.56483,NA,NA,NA,NA,NA,NA,e0b637ff-77ce-45d1-bf65-d83f2fe378f4,2026-02-28,20:04:47,2026-02-28T20:04:47Z,2026-02-28T20:04:47Z,NA,v3,5045,643-145432,0b122a68790f4d74baed46b416091b59,"Dallimore, Brady",834396,Right,TCU_HFG,579c519a-aca3-4a74-8ab5-5f13aae70cee,55.07011,-137.43534,15.36801,5.94025,-2.68147,-8.90528,-2.55292,8.05809,-9.53388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-02-28,14:05:00,1,2,"Davis, Lance",815373,Right,TCU_HFG,"Ungania, Nicholas",1000208257,Left,NEW_HAV,Undefined,1,Top,0,1,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,93.54579,-1.148548,-4.035393,2086.327499,242.521555,02:00:00,5.85391,2.59796,5.65629,-21.22352,11.02524,19.24643,3.01128,0.43197,85.55463,-5.102744,-0.605493,0.408722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.89571,6.21016,-2.26823,50,5.74294,8.6978,-135.60296,-3.48158,-20.337,28.97802,-20.58271,TCU_HFG,NEW_HAV,TCU,D1,BIG12,20260228-TCU-1,c3a50e00-14e0-11f1-bf1f-77b4e6db71e4,92.2203,NA,NA,7.99117,NA,NA,NA,NA,NA,NA,e0b637ff-77ce-45d1-bf65-d83f2fe378f4,2026-02-28,20:05:00,2026-02-28T20:05:00Z,2026-02-28T20:05:00Z,NA,v3,5045,643-145432,0b122a68790f4d74baed46b416091b59,"Dallimore, Brady",834396,Right,TCU_HFG,4340635a-8177-4870-9eb2-f191df1a2209,54.84765,-136.63497,14.48901,5.85387,-2.74856,-10.29136,-2.59088,9.42206,-10.1685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
3,2026-02-28,14:05:17,1,3,"Davis, Lance",815373,Right,TCU_HFG,"Ungania, Nicholas",1000208257,Left,NEW_HAV,Undefined,1,Top,0,1,1,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,NA,87.12297,-0.596494,-4.130893,1500.388235,255.474054,02:30:00,5.69759,2.71377,6.01971,-30.87006,5.54138,17.30973,2.57109,0.32312,80.41968,-6.30582,-1.024298,0.434301,93.5338,5.580629,-7.262236,1157.97961,NA,NA,NA,104.88296,104.88296,-10.582768,0.864702,-9.96914,3.32162,-2.39897,50,5.63371,8.44286,-126.45414,-2.34626,-16.29589,23.48751,-26.74444,TCU_HFG,NEW_HAV,TCU,D1,BIG12,20260228-TCU-1,cdf177e0-14e0-11f1-bf1f-77b4e6db71e4,86.78882,4.76416,NA,6.70329,NA,NA,NA,0.60035,2.5467,-0.3026,e0b637ff-77ce-45d1-bf65-d83f2fe378f4,2026-02-28,20:05:17,2026-02-28T20:05:17Z,2026-02-28T20:05:17Z,GroundBall,v3,5045,643-145432,0b122a68790f4d74baed46b416091b59,"Dallimore, Brady",834396,Right,TCU_HFG,5d35b45f-95cf-40b1-987b-ea4f44d92dfb,54.4851,-127.28448,11.74376,5.69995,-1.40078,-13.37222,-2.70763,9.01896,-8.14794,75.3689,0.69078,134.00642,-18.12101,NA,NA,NA,NA,NA,NA,2.60839,12.36379,-17.8616,NA,NA,NA,NA,NA,NA,-0.24908,-18.11639,-4.5407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,NA,NA,NA
4,2026-02-28,14:05:47,2,1,"Davis, Lance",815373,Right,TCU_HFG,"Callahan, Shaun",10301450,Left,NEW_HAV,Undefined,1,Top,1,0,0,Sinker,Sinker,InPlay,Undefined,LineDrive,Out,1,0,NA,93.38945,-0.996809,-3.936762,2014.751426,240.775921,02:00:00,5.93033,2.49752,5.63367,-22.91611,9.53434,15.18674,3.08829,0.0841,85.2767,-5.253526,-1.231491,0.409998,98.81007,5.127112,4.773046,1555.659609,NA,NA,NA,104.4386,54.354,3.197062,0.807888,-8.85457,5.4154,-2.17217,50,5.83064,8.63477,-135.35608,-3.19148,-16.42563,29.56981,-22.12828,TCU_HFG,NEW_HAV,TCU,D1,BIG12,20260228-TCU-1,df891990-14e0-11f1-bf1f-77b4e6db71e4,91.93319,4.99058,NA,8.11276,NA,NA,NA,1.27119,3.11995,-0.07429,e0b637ff-77ce-45d1-bf65-d83f2fe378f4,2026-02-28,20:05:47,2026-02-28T20:05:47Z,2026-02-28T20:05:47Z,GroundBall,v3,5045,643-145432,0b122a68790f4d74baed46b416091b59,"Dallimore, Brady",834396,Right,TCU_HFG,173e1496-a272-43d4-8076-6b92b851171f,54.87003,-136.41584,14.7849,5.93081,-2.39842,-11.06414,-2.49218,9.22345,-8.21282,45.098781,1.34959,142.51346,-18.81372,NA,NA,NA,NA,NA,NA,3.187,11.8131,-19.59791,NA,NA,NA,NA,NA,NA,-0.03858,11.40142,-5.17816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Medium,NA,NA,NA,72.28411,13.49558,2.77707
5,2026-02-28,14:06:20,3,1,"Davis, Lance",815373,Right,TCU_HFG,"McIntire, Matthew",1000140883,Right,NEW_HAV,Undefined,1,Top,2,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,83.83179,0.926423,-2.831714,2450.056228,65.766836,08:15:00,5.82998,2.50097,5.25813,-43.88746,-2.73929,-9.1326,3.0443,-0.92293,76.33068,-7.056386,-4.448296,0.461686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65587,-1.15732,-2.23441,50,5.88299,6.40924,-121.42808,0.31256,5.40898,25.78931,-33.88635,TCU_HFG,NEW_HAV,TCU,D1,BIG12,20260228-TCU-1,f379ed80-14e0-11f1-bf1f-77b4e6db71e4,81.64088,NA,NA,7.50111,NA,NA,NA,NA,NA,NA,e0b637ff-77ce-45d1-bf65-d83f2fe378f4,2026-02-28,20:06:20,2026-02-28T20:06:20Z,2026-02-28T20:06:20Z,NA,v3,5045,643-145432,0b122a68790f4d74baed46b416091b59,"Dallimore, Brady",834396,Right,TCU_HFG,906f947c-a026-4775-a11f-b450aa956aa8,55.24246,-122.53643,12.89466,5.83826,1.7689,-16.94318,-2.50486,6.17678,2.70449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
6,2026-02-28,14:06:35,3,2,"Davis, Lance",815373,Right,TCU_HFG,"McIntire, Matthew",1000140883,Right,NEW_HAV,Undefined,1,Top,2,0,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,84.37365,-0.538297,-2.934726,2503.153988,63.544754,08:00:00,5.77997,2.59639,5.18927,-44.06656,-3.45414,-9.57922,1.60065,-0.9653,77.31112,-8.503551,-4.630059,0.458671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89425,-1.14008,-2.31614,50,5.69659,6.68623,-122.26046,-2.8278,5.85552,25.58697,-33.8883,TCU_HFG,NEW_HAV,TCU,D1,BIG12,20260228-TCU-1,fbfda550-14e0-11f1-bf1f-77b4e6db71e4,82.17759,NA,NA,7.06253,NA,NA,NA,NA,NA,NA,e0b637ff-77ce-45d1-bf65-d83f2fe378f4,2026-02-28,20:06:35,2026-02-28T20:06:35Z,2026-02-28T20:06:35Z,NA,v3,5045,643-145432,0b122a68790f4d74baed46b416091b59,"Dallimore, Brady",834396,Right,TCU_HFG,7825385e-e6ba-48bd-b542-60f616bbc9b8,55.31306,-123.36738,12.79348,5.78721,-1.36176,-16.94415,-2.59991,6.43292,2.92776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
7,2026-02-28,14:06:51,3,3,"Davis, Lance",815373,Right,TCU_HFG,"McIntire, Matthew",1000140883,Right,NEW_HAV,Undefined,1,Top,2,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,95.54868,-0.628152,-3.828301,2076.022859,225.091106,01:30:00,6.07161,2.3873,5.45895,-17.11044,14.0504,13.10705,4.05639,-0.10945,87.20018,-3.837254,-1.502154,0.401768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.60067,7.53028,-2.05841,50,6.00455,8.62913,-138.44959,-2.12661,-14.78599,30.25988,-17.52503,TCU_HFG,NEW_HAV,TCU,D1,BIG12,20260228-TCU-1,058d9d00-14e1-11f1-bf1f-77b4e6db71e4,93.81633,NA,NA,8.3485,NA,NA,NA,NA,NA,NA,e0b637ff-77ce-45d1-bf65-d83f2fe378f4,2026-02-28,20:06:51,2026-02-28T20:06:51Z,2026-02-28T20:06:51Z,NA,v3,5045,643-145432,0b122a68790f4d74baed46b416091b59,"Dallimore, Brady",834396,Right,TCU_HFG,ca1f0346-9a12-4495-b0a5-baf511035157,55.04237,-139.54732,15.12994,6.07017,-1.49087,-8.76251,-2.38117,9.16551,-7.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
8,2026-02-28,14:07:06,3,4,"Davis, Lance",815373,Right,TCU_HFG,"McIntire, Matthew",1000140883,Right,NEW_HAV,Undefined,1,Top,2,1,2,Cutter,Slider,InPlay,Undefined,LineDrive,Out,1,0,NA,85.5002,-0.494959,-2.786497,2405.769996,107.233789,09:30:00,5.77856,2.65573,5.40194,-37.29144,2.08063,-2.37225,2.20656,-0.15522,77.75959,-7.317735,-3.207981,0.451612,99.63437,19.797437,14.451372,2867.504143,104.21421,33.37328,35.20334,283.90838,241.34891,26.595732,3.36739,0.33638,1.5665,-2.40537,50,5.70824,6.13078,-123.88352,-2.42758,0.51712,27.23462,-29.76585,TCU_HFG,NEW_HAV,TCU,D1,BIG12,20260228-TCU-1,0ed938b0-14e1-11f1-bf1f-77b4e6db71e4,83.462,39.43591,NA,7.74061,NA,NA,NA,0.97277,2.28299,0.212,e0b637ff-77ce-45d1-bf65-d83f2fe378f4,2026-02-28,20:07:06,2026-02-28T20:07:06Z,2026-02-28T20:07:06Z,LineDrive,v3,5045,643-145432,0b122a68790f4d74baed46b416091b59,"Dallimore, Brady",834396,Right,TCU_HFG,adc718bc-edd8-4280-932b-a67d43f7bacf,55.09984,-124.99965,13.61731,5.78273,-1.20772,-14.88292,-2.65618,6.10958,0.25856,238.936043,0.97316,133.12802,-27.18241,5.04314,-0.88522,0.08992,0.00245,-0.00292,3.6e-4,2.28292,49.49684,-18.42837,1.59799,-0.31177,0.08673,-0.02226,0.00399,-3.4e-4,0.21146,34.3332,5.93347,-2.8351,0.66857,-0.11472,0.01833,-0.00294,2.2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Medium,NA,NA,NA,70.44,13.09334,2.24896
9,2026-02-28,14:09:51,1,1,"Fusco, Vinny",1000136870,Left,NEW_HAV,"Cramer, Cole",823144,Right,TCU_HFG,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,86.3937,-1.46985,0.434838,1999.592218,179.338158,12:00:00,5.9336,-0.32743,5.41249,-22.68804,15.8204,-0.16713,2.66547,0.06606,78.25742,-5.717573,0.405097,0.446632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21689,8.79012,0.28886,50,5.78738,-0.94285,-125.21142999999999,-3.95608,0.3409,27.64737,-18.35912,TCU_HFG,NEW_HAV,TCU,D1,BIG12,20260228-TCU-1,70d59a40-14e1-11f1-bf1f-77b4e6db71e4,84.39269,NA,NA,8.13629,NA,NA,NA,NA,NA,NA,e0b637ff-77ce-45d1-bf65-d83f2fe378f4,2026-02-28,20:09:51,2026-02-28T20:09:51Z,2026-02-28T20:09:51Z,NA,v3,5045,643-145432,0b122a68790f4d74baed46b416091b59,"Russo, Jake",10182909,Right,NEW_HAV,8ad2ff7d-b4e7-48e8-b5e6-69938535cc66,55.08561,-126.32937,13.82369,5.93234,-3.21372,-9.17956,0.32726,-0.95664,0.17045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
10,2026-02-28,14:10:05,1,2,"Fusco, Vinny",1000136870,Left,NEW_HAV,"Cramer, Cole",823144,Right,TCU_HFG,Undefined,1,Bottom,0,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,87.70939,-1.451202,0.999122,2007.933354,179.558967,12:00:00,5.98948,-0.28113,5.63681,-22.14356,14.30938,-0.10177,2.78973,0.64265,80.72553,-5.573432,0.980942,0.434548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31303,7.98343,0.19621,50,5.85192,-2.21788,-127.4181,-3.96028,0.5176,24.74937,-18.97265,TCU_HFG,NEW_HAV,TCU,D1,BIG12,20260228-TCU-1,7980b030-14e1-11f1-bf1f-77b4e6db71e4,86.73944,NA,NA,6.98386,NA,NA,NA,NA,NA,NA,e0b637ff-77ce-45d1-bf65-d83f2fe378f4,2026-02-28,20:10:05,2026-02-28T20:10:05Z,2026-02-28T20:10:05Z,NA,v3,5045,643-145432,0b122a68790f4d74baed46b416091b59,"Russo, Jake",10182909,Right,NEW_HAV,79eadb2f-3690-45e3-b9f4-07c9a957db7e,54.86613,-128.35981,12.37468,5.98887,-3.23837,-9.48633,0.28098,-2.23758,0.2588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
