PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-02-13,18:02:38,1,1,"Koehler, Evan",816226,Right,GEO_SOU,"Robinson, Maddox",1000359129,Right,USC_BEA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,87.85613,-1.263055,-5.125708,2272.718076,220.961646,01:15:00,5.29833,3.53614,6.16993,-17.90969,18.7004,15.04698,2.63433,0.04289,78.90612,-4.719532,-2.427122,0.435484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.398,10.44571,-3.15418,50,5.19309,10.76797,-126.97812,-3.27802,-15.09834,29.8811,-15.39252,GEO_SOU,USC_BEA,SusanKSmithBaseballComplex,D2,NCAAPB,20260213-SusanKSmithBaseballComplex-1,180a89a0-0930-11f1-bb3e-b51eb2da2110,86.55305,NA,NA,8.95001,NA,NA,NA,NA,NA,NA,22cbe5f9-c04e-4e84-8bd0-0e55ad4b8cfe,2026-02-13,23:02:38,2026-02-13T23:02:38Z,2026-02-13T23:02:38Z,NA,v3,643-144953,643-146517,NA,"Melendez, Edwin",1000299944,Right,GEO_SOU,d2c2338c-e2c7-43b9-b0d4-8bdbdb05b7c6,54.32866,-127.99271,14.94055,5.29552,-2.75538,-7.69626,-3.5285,11.28062,-7.54917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
2,2026-02-13,18:02:54,1,2,"Koehler, Evan",816226,Right,GEO_SOU,"Robinson, Maddox",1000359129,Right,USC_BEA,Undefined,1,Top,0,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,89.68733,-1.437459,-4.752586,2400.449309,215.848079,01:15:00,5.49768,3.40083,5.86566,-16.99143,18.73328,12.52599,2.74146,0.01943,80.10486,-4.715909,-2.517371,0.430186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.97268,10.42595,-3.02189,50,5.37108,10.21354,-129.52078,-3.73065,-13.2502,32.50987,-14.84667,GEO_SOU,USC_BEA,SusanKSmithBaseballComplex,D2,NCAAPB,20260213-SusanKSmithBaseballComplex-1,21756d20-0930-11f1-bb3e-b51eb2da2110,87.619,NA,NA,9.58247,NA,NA,NA,NA,NA,NA,22cbe5f9-c04e-4e84-8bd0-0e55ad4b8cfe,2026-02-13,23:02:54,2026-02-13T23:02:54Z,2026-02-13T23:02:54Z,NA,v3,643-144953,643-146517,NA,"Melendez, Edwin",1000299944,Right,GEO_SOU,43c0a85f-a347-4ab6-8d59-03976cd83dd9,54.63123,-130.67806,16.25493,5.49447,-3.20214,-7.42333,-3.39386,10.68522,-6.6251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
3,2026-02-13,18:03:11,1,3,"Koehler, Evan",816226,Right,GEO_SOU,"Robinson, Maddox",1000359129,Right,USC_BEA,Undefined,1,Top,0,0,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,NA,90.79788,-0.176384,-4.128464,2390.843851,219.087473,01:15:00,5.40486,3.47234,6.07412,-16.1471,18.35064,13.82603,3.89562,0.79763,81.01538,-3.314702,-1.648108,0.422733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.39556,9.81898,-3.15876,50,5.38241,8.85559,-131.30182,-0.82288,-14.34594,33.29355,-15.39581,GEO_SOU,USC_BEA,SusanKSmithBaseballComplex,D2,NCAAPB,20260213-SusanKSmithBaseballComplex-1,2bed53d0-0930-11f1-bb3e-b51eb2da2110,89.16363,NA,NA,9.7825,NA,NA,NA,NA,NA,NA,22cbe5f9-c04e-4e84-8bd0-0e55ad4b8cfe,2026-02-13,23:03:11,2026-02-13T23:03:11Z,2026-02-13T23:03:11Z,NA,v3,643-144953,643-146517,NA,"Melendez, Edwin",1000299944,Right,GEO_SOU,7f2929cc-cf3d-4395-a3af-9ef3172d5519,54.4211,-132.41811,16.64678,5.40135,-0.30668,-7.69791,-3.46374,9.33659,-7.17297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
4,2026-02-13,18:03:40,2,1,"Koehler, Evan",816226,Right,GEO_SOU,"McDaniel, Cooper",1000391167,Right,USC_BEA,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.77431,-0.894306,-2.864843,2399.812692,218.379627,01:15:00,5.44139,3.43483,6.16669,-17.1341,17.90485,13.12327,3.18636,1.87989,80.34492,-4.213581,-0.500916,0.426037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.85237,9.97772,-3.22443,50,5.36501,5.9796,-130.10475,-2.49823,-13.15602,33.03322,-15.45722,GEO_SOU,USC_BEA,SusanKSmithBaseballComplex,D2,NCAAPB,20260213-SusanKSmithBaseballComplex-1,3ca4a7a0-0930-11f1-bb3e-b51eb2da2110,88.47229,NA,NA,9.42939,NA,NA,NA,NA,NA,NA,22cbe5f9-c04e-4e84-8bd0-0e55ad4b8cfe,2026-02-13,23:03:40,2026-02-13T23:03:40Z,2026-02-13T23:03:40Z,NA,v3,643-144953,643-146517,NA,"Melendez, Edwin",1000299944,Right,GEO_SOU,42d5f64d-076b-4438-96c2-639249d8d71b,54.33406,-131.20054,16.51661,5.43937,-1.98548,-7.72861,-3.43002,6.41602,-6.57801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
5,2026-02-13,18:03:55,2,2,"Koehler, Evan",816226,Right,GEO_SOU,"McDaniel, Cooper",1000391167,Right,USC_BEA,Undefined,1,Top,1,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,88.84708,-0.49848,-3.966071,2349.995679,222.743385,01:30:00,5.37088,3.39918,6.20285,-18.17505,17.48225,14.93469,3.39503,0.9768,79.73774,-4.004976,-1.278865,0.42978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.87997,9.53638,-3.10708,50,5.32396,8.27192,-128.60382,-1.60054,-14.63174,30.68477,-16.46073,GEO_SOU,USC_BEA,SusanKSmithBaseballComplex,D2,NCAAPB,20260213-SusanKSmithBaseballComplex-1,4625ab30-0930-11f1-bb3e-b51eb2da2110,87.70181,NA,NA,9.10934,NA,NA,NA,NA,NA,NA,22cbe5f9-c04e-4e84-8bd0-0e55ad4b8cfe,2026-02-13,23:03:55,2026-02-13T23:03:55Z,2026-02-13T23:03:55Z,NA,v3,643-144953,643-146517,NA,"Melendez, Edwin",1000299944,Right,GEO_SOU,eaae7640-f7f4-4ce4-ab51-e04a191521f9,54.29334,-129.62416,15.34239,5.36808,-1.05318,-8.23037,-3.39023,8.75846,-7.31587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
6,2026-02-13,18:04:12,2,3,"Koehler, Evan",816226,Right,GEO_SOU,"McDaniel, Cooper",1000391167,Right,USC_BEA,Undefined,1,Top,1,2,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,88.31866,-0.72106,-4.003305,2346.775721,225.688057,01:30:00,5.24755,3.62699,6.1169,-20.02765,16.31438,15.28568,2.91022,1.1933,79.02699,-4.56465,-1.257134,0.433886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.40697,9.09233,-3.32803,50,5.18195,8.34389,-127.85933,-2.18438,-15.22073,31.91177,-17.46241,GEO_SOU,USC_BEA,SusanKSmithBaseballComplex,D2,NCAAPB,20260213-SusanKSmithBaseballComplex-1,503c5f10-0930-11f1-bb3e-b51eb2da2110,86.87168,NA,NA,9.29167,NA,NA,NA,NA,NA,NA,22cbe5f9-c04e-4e84-8bd0-0e55ad4b8cfe,2026-02-13,23:04:12,2026-02-13T23:04:12Z,2026-02-13T23:04:12Z,NA,v3,643-144953,643-146517,NA,"Melendez, Edwin",1000299944,Right,GEO_SOU,aeb45f2e-190f-4c39-b0da-ca1b92870198,54.38484,-128.94908,15.95589,5.24636,-1.58806,-8.73121,-3.62183,8.86366,-7.61036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
7,2026-02-13,18:04:30,2,4,"Koehler, Evan",816226,Right,GEO_SOU,"McDaniel, Cooper",1000391167,Right,USC_BEA,Undefined,1,Top,1,3,0,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,NA,86.87196,0.227982,-5.325804,2308.126269,224.31799,01:30:00,5.27806,3.51927,6.2893,-20.09044,17.26048,15.48461,3.81488,-0.11275,77.77512,-3.641422,-2.544411,0.439868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.68264,9.24595,-3.13243,50,5.28507,11.06247,-125.52435,-0.02202,-15.17735,29.5704,-17.68126,GEO_SOU,USC_BEA,SusanKSmithBaseballComplex,D2,NCAAPB,20260213-SusanKSmithBaseballComplex-1,5aba6040-0930-11f1-bb3e-b51eb2da2110,85.69043,NA,NA,9.09684,NA,NA,NA,NA,NA,NA,22cbe5f9-c04e-4e84-8bd0-0e55ad4b8cfe,2026-02-13,23:04:30,2026-02-13T23:04:30Z,2026-02-13T23:04:30Z,NA,v3,643-144953,643-146517,NA,"Melendez, Edwin",1000299944,Right,GEO_SOU,87482f7c-6809-4118-8727-9ceccbbe7c93,54.2076,-126.51167,14.7852,5.27595,0.56833,-8.84063,-3.51026,11.56922,-7.58868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
8,2026-02-13,18:04:59,3,1,"Koehler, Evan",816226,Right,GEO_SOU,"Campbell, Noah",1000391182,Right,USC_BEA,Undefined,1,Top,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,75.1769,2.21477,-1.804753,1855.733314,342.715016,05:30:00,5.39343,3.48529,5.68286,-54.66023,-3.90382,1.78969,2.90502,1.95153,67.85431,-7.843529,-1.484831,0.512763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53201,-2.38717,-3.33442,50,5.54532,3.36888,-108.93979,2.52654,-1.8041,22.72173,-34.9852,GEO_SOU,USC_BEA,SusanKSmithBaseballComplex,D2,NCAAPB,20260213-SusanKSmithBaseballComplex-1,6be1db00-0930-11f1-bb3e-b51eb2da2110,73.50847,NA,NA,7.32259,NA,NA,NA,NA,NA,NA,22cbe5f9-c04e-4e84-8bd0-0e55ad4b8cfe,2026-02-13,23:04:59,2026-02-13T23:04:59Z,2026-02-13T23:04:59Z,NA,v3,643-144953,643-146517,NA,"Melendez, Edwin",1000299944,Right,GEO_SOU,9b7ce2de-01c0-43dc-9a6d-32cde712397f,54.82011,-109.94053,11.36087,5.40011,4.0674,-17.4926,-3.48455,3.44834,-0.90205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
9,2026-02-13,18:05:16,3,2,"Koehler, Evan",816226,Right,GEO_SOU,"Campbell, Noah",1000391182,Right,USC_BEA,Undefined,1,Top,1,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,85.46022,-1.694465,-5.109276,2352.125095,218.617306,01:15:00,5.34966,3.43951,6.0079,-20.03942,18.86485,13.91457,2.10306,-0.14728,76.93052,-5.527622,-2.621195,0.448921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.74209,10.63068,-3.04442,50,5.20506,10.46826,-123.46426,-4.21088,-13.298400000000001,27.90448,-16.00276,GEO_SOU,USC_BEA,SusanKSmithBaseballComplex,D2,NCAAPB,20260213-SusanKSmithBaseballComplex-1,7619ab70-0930-11f1-bb3e-b51eb2da2110,83.96229,NA,NA,8.5297,NA,NA,NA,NA,NA,NA,22cbe5f9-c04e-4e84-8bd0-0e55ad4b8cfe,2026-02-13,23:05:16,2026-02-13T23:05:16Z,2026-02-13T23:05:16Z,NA,v3,643-144953,643-146517,NA,"Melendez, Edwin",1000299944,Right,GEO_SOU,f512cf37-b128-44dd-aaf6-d3aa5bdd51f7,54.49038,-124.475,13.95224,5.34709,-3.63123,-8.00138,-3.43232,10.94995,-6.6492000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
10,2026-02-13,18:05:33,3,3,"Koehler, Evan",816226,Right,GEO_SOU,"Campbell, Noah",1000391182,Right,USC_BEA,Undefined,1,Top,1,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,74.39854,3.967986,-4.780412,2299.030019,260.776119,02:45:00,4.97576,3.72837,5.82475,-46.65069,5.22756,20.48296,4.79605,0.9806,66.64033,-4.696267,-1.131838,0.518399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.80154,2.00949,-3.34812,50,5.27496,8.19866,-107.30016,6.08314,-13.55162,21.17419,-29.86658,GEO_SOU,USC_BEA,SusanKSmithBaseballComplex,D2,NCAAPB,20260213-SusanKSmithBaseballComplex-1,808005f0-0930-11f1-bb3e-b51eb2da2110,72.70933,NA,NA,7.75822,NA,NA,NA,NA,NA,NA,22cbe5f9-c04e-4e84-8bd0-0e55ad4b8cfe,2026-02-13,23:05:33,2026-02-13T23:05:33Z,2026-02-13T23:05:33Z,NA,v3,643-144953,643-146517,NA,"Melendez, Edwin",1000299944,Right,GEO_SOU,2e339554-a889-4a3e-bca8-8ae50c380841,54.6736,-108.2185,10.58709,4.98304,7.37847,-14.93329,-3.71645,8.7864,-6.77581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
